label,delta_x,delta_total,velocity,angle,delta_tip2,dist_thumb,dist_index,dist_middle,dist_ring,dist_pinky,index_ratio
1,57,82.759,1.379,-0.811,237.607,109.444,242.392,63.008,42.379,46.098,4.8
1,57,73.246,1.221,-0.679,290.63,127.44,248.847,82.389,55.973,55.227,3.856
1,66,73.348,1.222,-0.451,332.758,123.329,242.26,96.167,70.52,54.203,3.29
1,76,80.006,1.333,-0.318,348.811,148.519,192.502,150.0,113.649,91.022,1.628
1,75,78.16,1.303,-0.285,358.469,154.457,206.342,135.104,106.527,88.204,1.877
1,65,66.708,1.112,-0.227,352.666,166.352,185.311,167.108,129.8,112.712,1.357
1,60,60.075,1.001,-0.05,341.123,147.435,232.078,169.956,133.195,114.756,1.666
1,48,48.374,0.806,0.124,316.538,156.109,227.07,152.109,120.416,115.109,1.757
1,48,50.0,0.833,0.284,278.097,164.757,245.595,120.806,103.942,104.043,2.241
1,42,45.695,0.762,0.405,222.173,164.469,247.227,127.577,108.904,110.041,2.14
1,29,32.65,0.544,0.477,163.025,162.484,249.159,123.665,104.561,106.005,2.236
1,17,17.464,0.291,0.231,93.915,163.783,247.504,125.865,105.537,101.242,2.232
1,2,2.236,0.037,-0.464,43.6,164.596,248.316,125.0,101.39,104.69,2.25
1,-19,23.022,0.384,-2.542,45.967,163.768,244.92,123.907,98.082,103.407,2.258
1,-31,36.892,0.615,-2.569,81.707,160.879,242.769,122.654,98.351,96.881,2.291
1,-40,41.761,0.696,-2.85,116.181,158.474,228.484,123.879,96.005,91.924,2.198
1,-46,48.384,0.806,-2.826,151.251,151.727,216.06,114.057,89.006,85.44,2.247
1,-44,45.354,0.756,-2.897,182.102,139.345,206.737,110.259,85.088,69.354,2.343
1,-45,45.011,0.75,-3.119,201.301,139.032,187.883,102.903,72.622,54.378,2.452
1,-42,42.755,0.713,2.953,218.0,124.78,193.041,91.214,60.083,45.044,2.95
1,-41,44.385,0.74,2.749,235.257,138.058,204.519,104.048,68.964,56.303,2.676
1,-44,46.819,0.78,2.793,248.805,156.416,220.436,95.509,68.877,65.054,2.882
1,-40,45.177,0.753,2.658,236.178,150.266,235.262,101.193,73.824,60.141,3.001
1,-39,44.294,0.738,2.648,227.108,117.546,229.957,75.326,49.82,53.907,3.853
1,-38,43.417,0.724,2.637,208.137,108.046,222.948,56.436,34.059,32.527,5.437
1,-36,41.677,0.695,2.614,178.765,100.807,227.07,52.24,31.575,34.059,5.779
1,-37,41.146,0.686,2.689,150.96,101.0,230.17,52.086,36.401,44.045,5.21
1,-36,36.878,0.615,2.923,130.771,103.942,233.574,50.01,36.401,45.0,5.332
1,-26,26.476,0.441,2.952,104.809,103.942,238.665,54.083,40.719,50.606,4.924
1,-18,25.456,0.424,2.356,80.523,104.561,238.046,51.352,39.357,48.826,5.118
1,-4,9.849,0.164,1.989,58.034,107.201,241.961,54.745,43.909,52.202,4.812
1,7,15.652,0.261,-1.107,40.311,105.537,241.919,52.612,44.294,51.4,4.894
1,11,40.522,0.675,-1.296,38.013,108.683,241.919,56.321,42.485,47.802,4.95
1,2,55.036,0.917,-1.534,125.256,105.773,241.698,56.036,39.925,46.228,5.1
1,18,51.264,0.854,-1.212,134.034,106.738,243.329,65.008,43.012,45.967,4.741
1,13,48.765,0.813,-1.301,259.825,116.927,245.734,70.114,45.706,46.228,4.549
1,27,33.015,0.55,-0.613,248.944,110.0,242.043,79.246,49.01,44.721,4.198
1,37,37.0,0.617,0.0,274.066,118.533,230.521,84.315,58.31,44.385,3.698
1,43,47.011,0.784,0.416,301.841,145.086,215.149,116.0,91.831,74.202,2.289
1,42,48.374,0.806,0.519,307.878,154.674,220.955,131.015,104.809,88.142,2.046
1,37,48.918,0.815,0.713,296.326,153.052,232.125,150.632,117.686,99.328,1.894
1,30,40.361,0.673,0.733,277.462,162.61,227.748,149.833,116.379,106.705,1.832
1,19,33.838,0.564,0.975,248.008,162.388,245.459,124.064,103.581,103.238,2.225
1,21,41.677,0.695,1.043,189.676,161.245,249.778,130.495,110.766,105.043,2.164
1,18,37.59,0.626,1.071,130.081,161.012,255.548,127.577,106.921,104.12,2.264
1,4,28.284,0.471,1.429,40.311,162.348,254.951,126.242,105.546,102.176,2.29
1,-4,12.649,0.211,1.893,45.0,164.575,254.285,126.491,103.942,103.392,2.285
1,-16,16.0,0.267,3.142,127.138,161.533,251.213,123.329,98.717,101.833,2.327
1,-31,34.438,0.574,-2.691,195.021,161.137,246.343,125.591,97.514,102.825,2.267
1,-39,40.804,0.68,-2.843,242.739,160.262,248.395,123.033,95.079,100.13,2.342
1,-42,45.31,0.755,-2.757,271.017,161.474,247.413,119.871,95.88,99.298,2.356
1,-48,49.729,0.829,-2.877,288.196,158.777,233.825,122.931,99.624,92.763,2.225
1,-48,50.289,0.838,-2.839,296.339,152.315,220.792,110.982,88.6,83.744,2.338
1,-51,51.624,0.86,-2.986,288.683,143.422,217.412,105.551,81.707,69.376,2.542
1,-43,43.186,0.72,3.049,285.806,129.808,203.973,90.973,67.082,49.193,2.953
1,-44,44.721,0.745,2.962,277.462,111.866,199.424,77.466,50.22,29.732,3.801
1,-40,41.231,0.687,2.897,265.663,86.354,199.161,58.412,33.015,18.028,5.459
1,-38,39.56,0.659,2.86,258.428,85.866,206.41,57.871,31.257,29.069,5.239
1,-36,37.363,0.623,2.871,234.974,124.579,226.418,91.548,66.761,63.6,3.061
1,-34,38.013,0.634,2.678,206.495,135.532,237.565,85.709,59.203,63.032,3.427
1,-32,35.777,0.596,2.678,179.627,134.495,241.878,80.399,58.523,63.032,3.593
1,-35,36.688,0.611,2.837,142.762,113.952,237.952,65.069,49.649,54.452,4.22
1,-23,31.828,0.53,2.378,114.127,102.181,235.51,46.0,35.341,45.607,5.565
1,-11,22.825,0.38,2.074,88.549,100.02,241.57,43.738,37.216,46.4,5.691
1,4,12.649,0.211,1.249,56.859,102.357,242.332,46.325,40.497,51.614,5.252
1,13,13.601,0.227,-0.298,30.463,106.738,245.326,50.99,43.417,51.4,5.048
1,24,28.844,0.481,-0.588,6.403,103.846,242.26,59.008,40.497,47.634,4.939
1,24,36.125,0.602,-0.844,49.649,109.895,244.469,69.116,48.27,51.74,4.336
1,35,54.672,0.911,-0.876,117.618,109.041,242.866,64.777,40.112,41.4,4.981
1,37,49.578,0.826,-0.728,166.087,109.895,239.708,70.859,45.011,42.19,4.55
1,40,47.707,0.795,-0.576,223.575,91.788,227.059,60.926,34.482,27.857,5.526
1,45,47.127,0.785,-0.302,262.819,94.578,219.094,74.632,45.277,28.636,4.425
1,47,47.17,0.786,-0.085,297.567,134.015,201.022,103.247,79.812,60.216,2.479
1,46,46.872,0.781,0.193,302.592,151.486,185.0,135.093,111.018,89.471,1.654
1,43,49.244,0.821,0.509,284.635,155.438,219.914,156.157,123.879,105.005,1.713
1,40,47.17,0.786,0.559,255.384,157.801,224.288,166.111,129.692,117.239,1.629
1,46,61.62,1.027,0.728,214.0,169.815,239.616,128.736,107.689,114.0,2.051
1,35,47.424,0.79,0.741,163.23,168.003,244.706,124.908,108.665,113.358,2.116
1,28,39.598,0.66,0.785,84.646,165.387,249.616,127.346,110.454,112.112,2.14
1,13,22.204,0.37,0.945,43.566,164.137,247.243,126.905,111.221,113.071,2.112
1,-5,10.296,0.172,2.078,15.297,164.56,246.13,129.522,110.454,111.0,2.104
1,-22,22.023,0.367,-3.096,42.579,162.693,242.64,126.178,105.721,104.077,2.167
1,-29,29.833,0.497,-2.905,74.007,162.459,240.169,125.575,105.38,103.078,2.157
1,-35,36.139,0.602,-2.89,100.319,163.294,236.597,125.873,104.738,106.17,2.108
1,-35,36.688,0.611,-2.837,135.015,161.892,229.142,123.968,101.203,104.48,2.085
1,-29,30.083,0.501,-2.872,160.2,159.211,226.991,121.491,99.202,100.841,2.118
1,-24,24.021,0.4,3.1,174.734,154.738,220.048,118.106,92.72,90.934,2.188
1,-24,24.021,0.4,3.1,183.576,146.711,206.814,105.309,84.77,76.792,2.325
1,-23,26.42,0.44,-2.627,185.828,132.076,193.776,92.59,71.512,56.045,2.641
1,-27,28.792,0.48,-2.787,180.624,112.045,186.271,76.609,51.478,31.064,3.511
1,-28,28.018,0.467,-3.106,175.616,83.217,183.096,56.586,29.069,15.133,5.45
1,-36,37.363,0.623,2.871,147.706,95.352,196.003,64.195,41.012,38.275,4.098
1,-40,41.761,0.696,2.85,128.316,93.343,207.543,66.37,44.283,44.822,4.005
1,-37,37.656,0.628,2.955,105.095,103.121,218.929,63.506,42.107,45.453,4.348
1,-29,29.017,0.484,-3.107,83.672,93.134,219.672,54.332,35.693,41.725,5.002
1,-20,21.19,0.353,-2.805,65.0,99.985,225.61,53.339,36.401,43.863,5.066
1,-7,11.402,0.19,-2.232,50.22,101.607,230.417,49.366,34.205,43.139,5.455
1,3,16.279,0.271,-1.385,35.128,99.202,234.35,40.522,37.014,48.765,5.567
1,14,24.413,0.407,-0.96,25.554,102.108,238.6,42.72,38.601,49.396,5.476
1,21,35.0,0.583,-0.927,23.537,105.65,240.973,48.083,40.608,51.108,5.171
1,29,37.014,0.617,-0.671,32.985,107.28,242.297,49.254,38.471,48.6,5.332
1,35,44.822,0.747,-0.675,51.313,100.96,239.176,53.085,34.928,43.186,5.469
1,24,44.944,0.749,-1.007,97.453,103.812,238.65,63.127,39.319,40.0,5.026
1,21,40.817,0.68,-1.03,160.524,116.619,242.043,71.701,48.166,47.885,4.329
1,27,41.11,0.685,-0.854,209.39,102.961,233.38,77.82,50.961,34.132,4.298
1,26,30.529,0.509,-0.552,257.847,131.229,231.002,111.826,84.504,65.765,2.644
1,32,32.062,0.534,-0.062,302.238,146.373,206.981,108.19,86.839,72.201,2.324
1,33,33.541,0.559,0.18,313.904,156.339,221.883,145.0,112.712,92.477,1.901
1,31,33.242,0.554,0.369,304.473,163.371,229.611,125.196,102.46,98.717,2.111
1,21,27.659,0.461,0.709,282.843,156.064,237.649,112.004,95.52,98.858,2.327
1,12,25.06,0.418,1.071,243.614,153.561,240.62,113.159,94.372,101.833,2.333
1,11,34.785,0.58,1.249,197.091,154.923,244.696,118.106,98.234,101.597,2.309
1,5,32.388,0.54,1.416,137.615,153.561,241.897,113.6,92.973,97.867,2.384
1,-11,31.016,0.517,1.933,80.523,157.785,244.859,115.382,90.824,99.464,2.403
1,-15,21.213,0.354,2.356,27.659,155.322,242.909,115.382,89.538,99.464,2.394
1,-40,40.112,0.669,3.067,53.31,158.382,242.528,116.469,91.389,99.464,2.368
1,-50,50.04,0.834,-3.102,85.165,153.652,233.482,114.909,91.706,92.179,2.344
1,-58,58.215,0.97,-3.056,123.968,157.547,224.964,104.809,79.404,68.542,2.67
1,-58,59.034,0.984,-2.954,160.253,148.223,217.313,94.069,70.767,51.039,3.02
1,-53,53.759,0.896,-2.973,184.694,134.715,214.767,86.683,60.208,43.139,3.391
1,-44,44.045,0.734,-3.096,208.154,115.209,200.878,71.589,48.549,34.176,3.905
1,-48,49.729,0.829,-2.877,226.055,95.771,193.039,55.803,37.947,29.428,4.701
1,-45,45.706,0.762,-2.966,229.264,93.231,194.023,45.651,29.428,31.906,5.441
1,-41,41.012,0.684,-3.117,230.705,84.172,198.645,41.785,25.0,29.732,6.174
1,-38,38.833,0.647,2.934,224.243,80.399,205.779,40.497,25.08,31.401,6.366
1,-42,43.966,0.733,2.841,207.162,87.006,213.265,39.294,23.195,30.232,6.9
1,-40,46.141,0.769,2.62,178.676,94.34,222.926,41.437,25.71,32.202,6.732
1,-49,59.641,0.994,2.535,155.641,94.43,226.921,48.508,32.016,39.205,5.686
1,-46,52.839,0.881,2.627,124.02,98.005,228.107,52.345,35.44,42.012,5.272
1,-31,38.601,0.643,2.503,98.813,107.564,230.274,52.086,38.897,47.508,4.988
1,-25,32.016,0.534,2.467,76.276,110.644,231.905,50.04,37.336,44.045,5.294
1,-11,20.248,0.337,2.145,58.31,103.576,230.653,51.01,37.336,44.045,5.227
1,-2,14.142,0.236,1.713,39.357,103.942,230.931,51.01,35.114,42.012,5.407
1,5,7.81,0.13,-0.876,8.485,100.807,231.041,56.036,37.947,42.012,5.097
1,10,11.18,0.186,-0.464,27.019,101.637,232.181,53.085,34.785,41.4,5.388
1,0,21.0,0.35,-1.571,69.635,103.16,232.775,59.076,33.956,35.468,5.434
1,7,15.652,0.261,-1.107,120.806,98.489,228.95,53.339,30.15,31.89,5.953
1,9,13.454,0.224,-0.838,194.373,95.352,227.37,59.682,34.059,33.422,5.364
1,17,17.263,0.288,-0.175,240.869,84.291,219.536,62.642,38.053,30.017,5.039
1,27,27.893,0.465,0.254,274.372,91.395,207.509,72.56,49.193,31.257,4.069
1,33,36.674,0.611,0.451,293.246,126.507,196.003,106.042,79.931,57.28,2.417
1,31,36.892,0.615,0.573,306.529,139.517,209.571,125.399,94.81,67.956,2.182
1,25,34.655,0.578,0.765,300.107,147.085,224.009,145.801,104.01,82.765,2.021
1,17,34.482,0.575,1.055,271.0,162.413,235.476,133.765,97.944,77.201,2.287
1,11,30.083,0.501,1.196,220.02,163.615,250.639,122.984,94.541,77.466,2.549
1,9,31.321,0.522,1.279,171.237,166.208,257.387,121.248,99.96,87.824,2.499
1,0,27.0,0.45,1.571,104.019,163.273,262.414,119.407,96.799,87.966,2.588
1,-8,22.472,0.375,1.935,33.0,168.434,263.964,122.156,97.739,87.966,2.572
1,-15,21.932,0.366,2.324,34.015,167.547,265.241,123.004,97.739,86.145,2.593
1,-25,25.08,0.418,3.062,100.499,165.484,263.059,122.119,96.385,82.0,2.626
1,-28,28.071,0.468,-3.07,158.455,159.298,258.211,119.419,92.309,77.666,2.677
1,-36,36.014,0.6,-3.114,190.318,157.156,252.794,114.285,88.837,71.169,2.765
1,-40,40.0,0.667,3.142,220.327,158.518,246.221,111.018,85.983,68.71,2.78
1,-43,43.29,0.721,3.026,231.78,156.78,234.617,106.019,79.63,56.356,2.908
1,-50,50.636,0.844,2.983,245.277,130.801,209.057,96.876,69.311,41.012,3.027
1,-53,53.759,0.896,2.973,247.348,111.018,203.337,97.617,67.209,44.598,2.913
1,-51,51.788,0.863,2.967,245.801,92.574,194.178,78.262,53.712,40.05,3.386
1,-46,48.384,0.806,2.826,236.136,83.726,189.169,62.642,39.051,37.443,4.079
1,-42,45.31,0.755,2.757,215.416,78.026,195.167,49.98,31.016,31.145,5.221
1,-43,45.541,0.759,2.806,190.683,84.481,209.669,46.174,28.16,32.65,5.879
1,-40,43.463,0.724,2.74,166.388,85.988,214.898,41.485,27.459,30.0,6.516
1,-40,44.283,0.738,2.698,136.927,92.396,225.089,40.311,26.926,31.401,6.846
1,-33,38.079,0.635,2.619,114.232,95.126,227.517,44.045,29.732,35.609,6.24
1,-33,34.482,0.575,2.847,90.477,98.489,231.458,47.0,33.242,38.601,5.843
1,-25,25.318,0.422,2.983,71.784,106.738,234.764,51.01,34.176,40.0,5.626
1,-12,12.369,0.206,-2.897,45.607,109.202,238.449,54.083,36.77,43.417,5.328
1,1,8.062,0.134,-1.446,22.361,108.931,239.704,58.31,41.231,45.277,4.966
1,11,19.416,0.324,-0.969,10.198,108.522,240.169,54.332,39.812,44.822,5.185
1,26,31.623,0.527,-0.606,41.881,111.629,241.779,55.579,39.395,44.822,5.189
1,36,41.183,0.686,-0.507,88.6,108.467,240.033,54.231,38.079,45.0,5.244
1,35,47.424,0.79,-0.741,140.456,102.142,238.372,59.304,36.346,36.069,5.429
1,35,46.098,0.768,-0.709,197.132,97.719,233.48,62.801,38.053,32.802,5.241
1,43,49.244,0.821,-0.509,247.477,103.947,227.693,69.376,44.011,34.986,4.604
1,38,39.56,0.659,-0.282,291.988,93.862,211.294,73.41,51.865,36.056,3.929
1,50,50.16,0.836,0.08,338.591,127.883,205.039,103.812,78.645,57.315,2.565
1,48,48.836,0.814,0.185,352.204,136.561,212.002,125.865,96.426,73.817,2.148
1,46,48.703,0.812,0.335,352.0,146.509,223.618,141.767,113.464,87.658,1.956
1,39,46.325,0.772,0.57,331.122,155.416,227.431,142.302,104.809,91.082,2.017
1,38,50.329,0.839,0.715,286.184,158.319,249.387,120.067,92.574,84.929,2.514
1,33,47.381,0.79,0.8,226.991,158.777,251.794,115.836,94.705,84.929,2.557
1,23,43.566,0.726,1.015,171.172,158.316,250.352,115.395,92.477,83.744,2.575
1,13,38.275,0.638,1.224,83.259,163.248,253.876,118.533,94.34,86.885,2.541
1,-3,16.279,0.271,1.756,33.061,163.371,251.873,118.119,94.541,85.147,2.537
1,-19,19.925,0.332,2.836,59.237,162.61,250.715,115.486,92.136,79.404,2.62
1,-29,29.833,0.497,-2.905,116.559,157.953,246.002,111.517,85.475,78.848,2.675
1,-41,45.188,0.753,-2.708,171.828,155.926,247.386,109.403,84.315,69.08,2.824
1,-42,49.396,0.823,-2.587,221.995,151.172,241.603,109.018,83.235,74.847,2.714
1,-44,51.624,0.86,-2.591,254.443,147.275,226.416,102.65,78.102,63.506,2.781
1,-52,57.271,0.955,-2.709,279.351,131.21,219.18,94.921,70.292,55.946,2.973
1,-52,58.592,0.977,-2.663,292.828,119.604,212.514,85.796,63.008,47.707,3.244
1,-53,57.385,0.956,-2.748,291.163,107.935,203.039,79.906,55.317,34.713,3.584
1,-50,54.626,0.91,-2.727,280.829,104.317,202.485,76.485,53.075,35.847,3.672
1,-45,46.84,0.781,-2.86,268.561,85.071,201.358,55.57,34.438,23.087,5.341
1,-37,38.079,0.635,-2.903,233.489,78.772,204.534,49.041,28.284,29.069,5.767
1,-27,27.074,0.451,-3.068,204.788,85.006,210.459,48.703,27.074,30.414,5.946
1,-16,16.0,0.267,3.142,175.73,85.475,211.009,50.01,27.0,27.659,6.048
1,-2,2.828,0.047,2.356,129.757,89.443,218.961,54.148,28.284,29.206,5.884
1,5,5.0,0.083,0.0,106.569,102.616,227.055,50.09,29.614,29.411,6.243
1,1,10.05,0.167,-1.471,89.454,104.809,231.193,54.009,32.757,31.401,5.869
1,3,14.318,0.239,-1.36,74.061,108.167,233.555,54.009,33.734,33.601,5.774
1,14,18.439,0.307,-0.709,67.683,110.136,236.647,57.009,33.734,31.623,5.802
1,25,27.313,0.455,-0.415,60.415,114.018,238.55,60.008,35.511,32.016,5.611
1,32,36.235,0.604,-0.488,42.485,107.703,240.635,61.008,34.713,32.016,5.651
1,34,38.471,0.641,-0.487,55.0,109.005,241.868,65.008,38.328,31.145,5.396
1,30,37.202,0.62,-0.633,95.525,104.403,236.84,64.07,36.222,32.016,5.37
1,33,38.588,0.643,-0.545,145.88,94.921,228.615,66.483,35.014,28.425,5.279
1,37,40.311,0.672,-0.408,205.183,91.137,218.241,63.569,38.079,28.46,5.032
1,39,40.262,0.671,-0.251,259.262,111.893,197.8,88.482,60.803,39.446,3.144
1,46,46.39,0.773,0.13,313.081,133.81,192.167,106.019,78.746,59.548,2.36
1,48,49.729,0.829,0.264,324.68,147.628,207.183,130.384,92.655,83.217,2.03
1,50,54.231,0.904,0.398,317.355,159.113,217.568,157.953,112.071,102.416,1.753
1,46,52.839,0.881,0.514,294.17,160.562,230.124,158.152,106.944,93.606,1.925
1,42,55.973,0.933,0.722,247.073,178.885,246.862,131.126,106.775,101.789,2.18
1,46,62.29,1.038,0.74,192.38,177.792,247.073,126.574,106.254,100.499,2.224
1,39,56.586,0.943,0.81,136.781,174.751,250.282,125.3,107.564,103.392,2.233
1,22,34.828,0.58,0.887,72.615,177.71,253.553,127.047,108.522,105.385,2.231
1,4,12.649,0.211,1.249,28.284,176.233,249.826,129.711,109.768,103.484,2.185
1,-21,21.024,0.35,-3.094,79.31,175.801,251.454,126.562,106.569,101.71,2.253
1,-32,33.838,0.564,-2.81,127.424,174.413,250.503,122.54,103.092,102.703,2.289
1,-41,44.777,0.746,-2.728,167.765,174.471,246.759,122.54,98.351,96.876,2.33
1,-48,53.666,0.894,-2.678,206.155,170.309,241.979,121.078,98.234,91.411,2.336
1,-58,65.765,1.096,-2.651,237.076,168.656,235.519,119.281,91.586,84.481,2.392
1,-54,59.933,0.999,-2.693,260.192,165.076,223.213,120.42,93.477,86.377,2.23
1,-58,62.032,1.034,-2.779,275.465,154.311,224.27,133.686,103.228,88.142,2.07
1,-61,63.891,1.065,-2.84,290.689,146.455,227.853,116.726,87.966,75.802,2.437
1,-60,62.097,1.035,-2.881,298.605,144.402,220.737,104.35,78.518,66.068,2.66
1,-55,57.009,0.95,-2.875,301.125,131.229,215.697,96.213,71.063,51.4,2.959
1,-55,56.294,0.938,-2.927,301.304,105.513,205.002,73.926,49.98,32.062,3.943
1,-50,51.196,0.853,-2.925,300.128,97.252,209.862,64.288,38.328,32.249,4.668
1,-40,40.792,0.68,-2.944,292.344,107.168,218.435,55.785,33.015,31.906,5.429
1,-24,25.298,0.422,-2.82,271.553,109.293,226.991,63.953,38.0,34.67,4.984
1,-18,19.698,0.328,-2.723,244.182,112.446,233.944,59.304,38.328,36.401,5.236
1,-9,9.849,0.164,-2.723,212.53,118.089,236.516,57.315,37.336,36.878,5.395
1,5,6.403,0.107,-0.675,163.991,119.436,238.663,59.0,39.294,39.598,5.192
1,6,15.232,0.254,-1.166,127.016,113.78,238.321,56.009,35.44,37.643,5.538
1,21,21.587,0.36,-0.234,89.56,109.385,239.082,52.038,34.785,37.802,5.755
1,35,38.91,0.649,-0.452,53.075,111.319,239.385,54.037,37.336,42.638,5.359
1,38,43.909,0.732,-0.525,57.585,111.0,241.168,54.037,37.363,42.012,5.423
1,39,49.204,0.82,-0.656,101.257,105.65,238.872,58.856,36.125,36.797,5.438
1,45,57.009,0.95,-0.661,144.558,108.416,235.17,66.708,42.297,35.777,4.873
1,44,57.489,0.958,-0.699,227.772,98.127,229.271,77.253,47.297,36.056,4.283
1,47,51.078,0.851,-0.402,284.016,113.886,217.518,92.005,63.6,44.385,3.263
1,50,52.202,0.87,-0.291,316.337,141.82,207.171,121.165,97.949,77.801,2.093
1,54,54.083,0.901,-0.055,340.459,156.349,215.058,145.245,116.503,96.602,1.8
1,49,49.163,0.819,0.081,348.31,157.61,220.912,155.618,119.013,104.547,1.748
1,44,44.721,0.745,0.18,341.855,171.759,228.954,161.003,124.04,113.991,1.721
1,36,37.947,0.632,0.322,312.247,171.47,246.089,122.776,98.955,99.0,2.302
1,30,33.106,0.552,0.437,268.991,172.351,252.127,121.458,100.225,98.0,2.366
1,21,29.0,0.483,0.761,212.72,170.141,256.737,126.531,104.738,105.005,2.29
1,9,21.024,0.35,1.128,137.117,170.188,255.877,126.178,104.561,107.005,2.273
1,1,15.033,0.251,1.504,90.211,167.631,253.917,130.361,106.532,103.005,2.241
1,-20,20.025,0.334,3.092,34.015,171.47,254.678,129.341,107.87,103.044,2.245
1,-36,36.497,0.608,-2.976,68.942,171.397,253.158,129.341,107.079,101.079,2.25
1,-54,56.321,0.939,-2.854,108.503,172.409,254.372,127.13,104.924,102.122,2.284
1,-64,68.007,1.133,-2.797,142.285,170.578,253.464,126.531,103.078,96.255,2.333
1,-76,80.324,1.339,-2.812,191.128,165.955,249.098,132.503,101.0,96.187,2.267
1,-80,83.522,1.392,-2.85,215.058,161.059,245.375,122.577,93.984,86.313,2.43
1,-71,72.567,1.209,-2.933,233.034,166.148,242.033,123.004,91.285,90.609,2.381
1,-68,69.426,1.157,-2.939,243.019,159.261,233.206,125.782,95.708,85.147,2.282
1,-68,69.231,1.154,-2.953,248.244,146.492,218.653,121.235,94.937,79.555,2.218
1,-63,63.789,1.063,-2.984,238.925,131.229,208.396,97.098,70.235,54.424,2.819
1,-59,59.54,0.992,-3.007,221.045,115.365,206.022,81.394,59.203,42.802,3.37
1,-55,55.145,0.919,-3.069,208.031,108.453,194.031,84.404,56.604,35.341,3.301
1,-41,41.049,0.684,3.093,184.353,86.977,187.323,60.539,33.615,22.472,4.819
1,-32,33.242,0.554,2.867,161.047,94.53,202.089,77.647,47.011,43.566,3.604
1,-22,28.425,0.474,2.456,141.683,104.307,215.342,67.186,41.195,43.932,4.241
1,-16,23.345,0.389,2.326,123.762,107.378,225.062,61.392,40.012,43.278,4.667
1,-7,20.248,0.337,1.924,102.357,97.015,226.062,51.196,33.136,36.125,5.63
1,7,19.313,0.322,1.2,73.756,96.177,227.337,46.325,30.15,33.242,6.216
1,17,20.809,0.347,0.615,41.11,94.921,229.314,48.27,30.067,31.89,6.241
1,23,24.042,0.401,0.295,3.0,97.514,230.541,50.99,31.145,34.655,5.922
1,29,29.155,0.486,-0.103,59.464,97.293,232.562,50.99,29.017,29.698,6.36
1,29,30.083,0.501,-0.269,123.762,101.415,232.491,50.695,30.067,27.019,6.471
1,32,32.757,0.546,-0.215,179.254,98.061,232.693,57.489,33.015,31.89,5.704
1,42,42.297,0.705,0.118,241.696,94.191,231.758,64.846,37.121,31.906,5.194
1,48,49.729,0.829,0.264,288.383,101.02,226.753,74.216,47.043,39.357,4.235
1,62,66.129,1.102,0.355,338.333,117.047,212.426,86.452,57.454,41.785,3.432
1,64,73.43,1.224,0.512,357.453,133.462,203.089,114.018,88.414,67.268,2.259
1,65,79.057,1.318,0.606,363.067,147.299,212.925,139.302,106.827,84.599,1.931
1,68,89.376,1.49,0.706,357.169,163.343,248.455,151.4,123.822,102.46,1.974
1,69,98.29,1.638,0.793,332.099,165.653,250.521,147.353,108.079,101.139,2.108
1,60,94.493,1.575,0.883,297.417,169.499,257.07,132.883,106.977,103.942,2.243
1,57,93.408,1.557,0.914,251.448,167.586,255.828,125.706,102.318,102.961,2.319
1,49,84.629,1.41,0.953,183.325,162.604,256.33,124.776,100.901,101.272,2.352
1,37,73.926,1.232,1.047,131.4,168.656,256.205,125.24,100.09,100.449,2.359
1,22,55.543,0.926,1.164,80.411,165.895,253.513,123.004,97.499,97.673,2.39
1,0,37.0,0.617,1.571,26.249,164.514,252.105,124.776,94.868,99.298,2.371
1,-13,29.967,0.499,2.02,31.145,161.236,247.386,124.78,95.273,94.366,2.36
1,-25,32.65,0.544,2.443,46.872,160.897,247.536,117.835,92.195,92.962,2.451
1,-38,42.048,0.701,2.699,77.006,158.446,242.2,115.122,89.944,83.934,2.514
1,-41,43.324,0.722,2.813,100.02,176.082,228.862,113.534,85.959,65.788,2.588
1,-40,40.608,0.677,2.968,124.101,164.104,225.002,112.071,76.551,48.877,2.842
1,-42,42.297,0.705,3.023,158.013,123.434,216.002,92.763,60.828,39.699,3.353
